,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__colsample_bytree,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__reg_alpha,param_classifier__reg_lambda,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
26,0.048395204544067386,0.009909154751906308,0.006633472442626953,0.001551589612184218,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.6669492768083367,7,50,28.1184411795842,8.57861492832156,0.7555749831944648,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.6669492768083367), ('classifier__max_depth', 7), ('classifier__n_estimators', 50), ('classifier__reg_alpha', 28.1184411795842), ('classifier__reg_lambda', 8.57861492832156), ('classifier__subsample', 0.7555749831944648)])",0.8145519077196095,0.8104702750665483,0.8540150842945875,0.8535162988436669,0.8297145087543214,0.8324536149357467,0.018546022053514855,26
41,0.9238611698150635,0.010573264385197848,0.009503936767578125,0.002505272609001748,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.4670147141604505,1.0,6,720,35.22490645095766,1e-09,0.2154560098711372,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.4670147141604505), ('classifier__learning_rate', 1.0), ('classifier__max_depth', 6), ('classifier__n_estimators', 720), ('classifier__reg_alpha', 35.22490645095766), ('classifier__reg_lambda', 1e-09), ('classifier__subsample', 0.2154560098711372)])",0.8069986690328305,0.8283828748890861,0.8452085181898845,0.8534161352431193,0.8207092673134829,0.8309430929336807,0.016692281615083352,27
42,5.143950510025024,0.02588670887396895,0.014847612380981446,0.0022635504027637633,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,8,5000,57.00890957443313,1e-09,0.3551127557546916,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 8), ('classifier__n_estimators', 5000), ('classifier__reg_alpha', 57.00890957443313), ('classifier__reg_lambda', 1e-09), ('classifier__subsample', 0.3551127557546916)])",0.8068600266193434,0.8193212067435669,0.8505046583850931,0.8473896252768409,0.8196442511430801,0.8287439536335848,0.017156272020716654,28
53,0.046543216705322264,0.0071588943838205845,0.0067446231842041016,0.001236933639677001,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,2,50,59.83661656071889,1e-09,1.0,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 2), ('classifier__n_estimators', 50), ('classifier__reg_alpha', 59.83661656071889), ('classifier__reg_lambda', 1e-09), ('classifier__subsample', 1.0)])",0.8033662377994676,0.8191881100266194,0.8534272404614021,0.8426429835397816,0.8228894836623174,0.8283028110979176,0.017726207004975614,29
6,6.072337245941162,0.05495152679253375,0.034647893905639646,0.006226706614688934,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.7031681099718015,0.5534244135812072,12,4207,10.605542029677556,47.81844066615555,0.21763661005766338,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.7031681099718015), ('classifier__learning_rate', 0.5534244135812072), ('classifier__max_depth', 12), ('classifier__n_estimators', 4207), ('classifier__reg_alpha', 10.605542029677556), ('classifier__reg_lambda', 47.81844066615555), ('classifier__subsample', 0.21763661005766338)])",0.8122892635314996,0.8167258207630878,0.8345663265306122,0.851090113852626,0.824300211888034,0.8277943473131719,0.013882948725814652,30
8,4.575584411621094,0.05899207237139943,0.022545433044433592,0.0029533854856914456,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.2860946688328365,0.9534770823023134,3,4336,10.244066766849505,14.863116970331122,0.8529944754577236,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.2860946688328365), ('classifier__learning_rate', 0.9534770823023134), ('classifier__max_depth', 3), ('classifier__n_estimators', 4336), ('classifier__reg_alpha', 10.244066766849505), ('classifier__reg_lambda', 14.863116970331122), ('classifier__subsample', 0.8529944754577236)])",0.8173469387755103,0.8167147293700089,0.833113354037267,0.8526036971497891,0.8159752425560387,0.8271507923777228,0.01423602734790346,31
11,0.8170888423919678,0.03989777023523695,0.008426856994628907,0.0024918756636013897,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.427512380217285,0.9053771549382321,4,887,67.15873147162891,100.0,0.4988855028018472,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.427512380217285), ('classifier__learning_rate', 0.9053771549382321), ('classifier__max_depth', 4), ('classifier__n_estimators', 887), ('classifier__reg_alpha', 67.15873147162891), ('classifier__reg_lambda', 100.0), ('classifier__subsample', 0.4988855028018472)])",0.8035326086956521,0.8218777728482697,0.8445153061224491,0.8441343082590452,0.8197390431582467,0.8267598078167326,0.0156828515681153,32
59,3.710889434814453,0.05046499151899679,0.015668106079101563,0.002086982780522713,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,1.0,8,5000,63.98984666031909,100.0,0.7667527849611884,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 1.0), ('classifier__max_depth', 8), ('classifier__n_estimators', 5000), ('classifier__reg_alpha', 63.98984666031909), ('classifier__reg_lambda', 100.0), ('classifier__subsample', 0.7667527849611884)])",0.8053959627329194,0.805667701863354,0.8491681455190772,0.8492982983317195,0.8181164268986284,0.8255293070691396,0.019892437441583206,33
19,4.497887229919433,0.029332014336913983,0.016409778594970705,0.0018583622832881912,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.5783366155129649,0.01,8,2855,100.0,18.51488020840395,1.0,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.5783366155129649), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 8), ('classifier__n_estimators', 2855), ('classifier__reg_alpha', 100.0), ('classifier__reg_lambda', 18.51488020840395), ('classifier__subsample', 1.0)])",0.8030944986690328,0.8147792812777285,0.8470275066548358,0.840200104615316,0.8217965874874539,0.8253795957408734,0.016187091749905392,34
49,0.05601024627685547,0.0032377687747524937,0.007323503494262695,0.0007516715677024195,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,2,50,43.95317881081493,1e-09,0.8739774393508357,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 2), ('classifier__n_estimators', 50), ('classifier__reg_alpha', 43.95317881081493), ('classifier__reg_lambda', 1e-09), ('classifier__subsample', 0.8739774393508357)])",0.8076031499556344,0.8014807009760426,0.8514307897071871,0.8428933925411506,0.8224657075945132,0.8251747481549057,0.01939504015272982,35
43,0.050778865814208984,0.002760744992979514,0.008954954147338868,0.0008538124161786892,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.1,0.01,2,50,23.428098762686105,72.14670640383885,0.9241922831953758,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.1), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 2), ('classifier__n_estimators', 50), ('classifier__reg_alpha', 23.428098762686105), ('classifier__reg_lambda', 72.14670640383885), ('classifier__subsample', 0.9241922831953758)])",0.8063387311446317,0.7988354037267081,0.8512533274179236,0.8415690071561329,0.822181331549013,0.8240355601988819,0.01999946210914716,36
2,1.6742321491241454,0.013549675544830006,0.009767246246337891,0.0019923431944784543,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.12432574188424343,0.540137193613814,3,2409,99.27610894535529,69.66074079233668,0.7283555826380932,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.12432574188424343), ('classifier__learning_rate', 0.540137193613814), ('classifier__max_depth', 3), ('classifier__n_estimators', 2409), ('classifier__reg_alpha', 99.27610894535529), ('classifier__reg_lambda', 69.66074079233668), ('classifier__subsample', 0.7283555826380932)])",0.8020130878438332,0.8036712511091392,0.8447426796805679,0.8461487095589463,0.8204416192706591,0.8234034694926292,0.019122705160471935,37
30,3.1616212368011474,0.035871883172644156,0.011286258697509766,0.0018036344172685085,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.7398385331211759,0.5773819072761691,12,2721,100.0,71.50920702881557,0.7212295961565058,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.7398385331211759), ('classifier__learning_rate', 0.5773819072761691), ('classifier__max_depth', 12), ('classifier__n_estimators', 2721), ('classifier__reg_alpha', 100.0), ('classifier__reg_lambda', 71.50920702881557), ('classifier__subsample', 0.7212295961565058)])",0.7962344720496894,0.8178072315882875,0.8401674800354924,0.8359598455254693,0.8203077952492474,0.8220953648896373,0.015551169988493211,38
54,0.23736462593078614,0.012600398642519406,0.007081222534179687,0.0012809487058052507,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",1.0,0.01,12,50,18.828725597529818,1e-09,0.839808133533188,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 1.0), ('classifier__learning_rate', 0.01), ('classifier__max_depth', 12), ('classifier__n_estimators', 50), ('classifier__reg_alpha', 18.828725597529818), ('classifier__reg_lambda', 1e-09), ('classifier__subsample', 0.839808133533188)])",0.8009316770186335,0.8122726264418811,0.8429236912156167,0.840289138926914,0.8134994981599197,0.821983326352593,0.01663157616007227,39
4,4.326291084289551,0.05497414884562096,0.010885810852050782,0.0007477767794974709,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)",0.6940612950498758,0.6900672601404171,3,4427,83.56593059359386,14.80903003858472,0.5695134363458736,"OrderedDict([('classifier', XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.33949727446068867, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.1279267793036371,
              max_bin=None, max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=4, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              n_estimators=2061, n_jobs=None, num_parallel_tree=None,
              predictor=None, random_state=None, ...)), ('classifier__colsample_bytree', 0.6940612950498758), ('classifier__learning_rate', 0.6900672601404171), ('classifier__max_depth', 3), ('classifier__n_estimators', 4427), ('classifier__reg_alpha', 83.56593059359386), ('classifier__reg_lambda', 14.80903003858472), ('classifier__subsample', 0.5695134363458736)])",0.7981643744454303,0.8125055456965395,0.8381710292812776,0.8360266212591677,0.8231013716962194,0.8215937884757268,0.014946022752981477,40
